Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,7.0,7,6.0,,+1 Lap,6.0,70.0,7.0,0 days 00:01:12.730000,0 days 00:01:12.527000,0 days 00:01:12.322000,2015,18,Brazilian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,8.0,8,14.0,,+1 Lap,4.0,70.0,15.0,0 days 00:01:13.056000,0 days 00:01:13.913000,,2015,18,Brazilian Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,9.0,9,9.0,,+1 Lap,2.0,70.0,10.0,0 days 00:01:12.824000,0 days 00:01:12.712000,0 days 00:01:12.739000,2015,18,Brazilian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,10.0,10,15.0,,+1 Lap,1.0,70.0,16.0,0 days 00:01:13.385000,,,2015,18,Brazilian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,11.0,11,19.0,,+1 Lap,0.0,70.0,9.0,0 days 00:01:12.639000,0 days 00:01:12.825000,0 days 00:01:12.417000,2015,18,Brazilian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,12.0,12,11.0,,+1 Lap,0.0,70.0,13.0,0 days 00:01:13.140000,0 days 00:01:13.147000,,2015,18,Brazilian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,13.0,13,13.0,,+1 Lap,0.0,70.0,11.0,0 days 00:01:13.111000,0 days 00:01:12.989000,,2015,18,Brazilian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,14.0,14,16.0,,+1 Lap,0.0,70.0,17.0,0 days 00:01:13.425000,,,2015,18,Brazilian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,15.0,15,20.0,,+1 Lap,0.0,70.0,20.0,,,,2015,18,Brazilian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,16.0,16,12.0,,+2 Laps,0.0,69.0,14.0,0 days 00:01:13.346000,0 days 00:01:13.233000,,2015,18,Brazilian Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,17.0,17,18.0,,+4 Laps,0.0,67.0,19.0,0 days 00:01:16.283000,,,2015,18,Brazilian Grand Prix
53,RSS,rossi,Manor Marussia,manor,Alexander,Rossi,Alexander Rossi,18.0,18,17.0,,+4 Laps,0.0,67.0,18.0,0 days 00:01:16.151000,,,2015,18,Brazilian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,19.0,R,10.0,,Retired,0.0,0.0,12.0,0 days 00:01:13.267000,0 days 00:01:13.045000,,2015,18,Brazilian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,20.0,D,8.0,,Excluded,0.0,70.0,8.0,0 days 00:01:12.980000,0 days 00:01:12.858000,0 days 00:01:12.415000,2015,18,Brazilian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:38:30.175000,Finished,25.0,55.0,1.0,0 days 00:01:41.111000,0 days 00:01:40.979000,0 days 00:01:40.237000,2015,19,Abu Dhabi Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,0 days 00:00:08.271000,Finished,18.0,55.0,2.0,0 days 00:01:40.974000,0 days 00:01:40.758000,0 days 00:01:40.614000,2015,19,Abu Dhabi Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,3.0,0 days 00:00:19.430000,Finished,15.0,55.0,3.0,0 days 00:01:42.500000,0 days 00:01:41.612000,0 days 00:01:41.051000,2015,19,Abu Dhabi Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,15.0,0 days 00:00:43.735000,Finished,12.0,55.0,16.0,0 days 00:01:42.941000,,,2015,19,Abu Dhabi Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,5.0,5,4.0,0 days 00:01:03.952000,Finished,10.0,55.0,4.0,0 days 00:01:41.983000,0 days 00:01:41.560000,0 days 00:01:41.184000,2015,19,Abu Dhabi Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,6.0,6,5.0,0 days 00:01:05.010000,Finished,8.0,55.0,5.0,0 days 00:01:42.275000,0 days 00:01:41.830000,0 days 00:01:41.444000,2015,19,Abu Dhabi Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,7.0,0 days 00:01:33.618000,Finished,6.0,55.0,7.0,0 days 00:01:41.996000,0 days 00:01:41.925000,0 days 00:01:41.686000,2015,19,Abu Dhabi Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,8.0,8,8.0,0 days 00:01:37.751000,Finished,4.0,55.0,8.0,0 days 00:01:42.303000,0 days 00:01:42.349000,0 days 00:01:41.759000,2015,19,Abu Dhabi Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,9.0,9,18.0,0 days 00:01:38.201000,Finished,2.0,55.0,15.0,0 days 00:01:42.585000,,,2015,19,Abu Dhabi Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,10.0,10,9.0,0 days 00:01:42.371000,Finished,1.0,55.0,9.0,0 days 00:01:42.540000,0 days 00:01:42.328000,0 days 00:01:41.933000,2015,19,Abu Dhabi Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,11.0,11,10.0,0 days 00:01:43.525000,Finished,0.0,55.0,10.0,0 days 00:01:42.911000,0 days 00:01:42.482000,0 days 00:01:42.708000,2015,19,Abu Dhabi Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,12.0,12,12.0,,+1 Lap,0.0,54.0,12.0,0 days 00:01:42.570000,0 days 00:01:42.668000,,2015,19,Abu Dhabi Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,13.0,13,6.0,,+1 Lap,0.0,54.0,6.0,0 days 00:01:42.608000,0 days 00:01:41.868000,0 days 00:01:41.656000,2015,19,Abu Dhabi Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,14.0,14,17.0,,+1 Lap,0.0,54.0,18.0,0 days 00:01:43.838000,,,2015,19,Abu Dhabi Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,15.0,15,14.0,,+1 Lap,0.0,54.0,14.0,0 days 00:01:42.896000,0 days 00:01:43.614000,,2015,19,Abu Dhabi Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,16.0,16,11.0,,+1 Lap,0.0,54.0,11.0,0 days 00:01:42.889000,0 days 00:01:42.521000,,2015,19,Abu Dhabi Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,17.0,17,16.0,,+2 Laps,0.0,53.0,17.0,0 days 00:01:43.187000,,,2015,19,Abu Dhabi Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,18.0,18,19.0,,+2 Laps,0.0,53.0,19.0,0 days 00:01:46.297000,,,2015,19,Abu Dhabi Grand Prix
98,MER,merhi,Manor Marussia,manor,Roberto,Merhi,Roberto Merhi,19.0,19,20.0,,+3 Laps,0.0,52.0,20.0,0 days 00:01:47.434000,,,2015,19,Abu Dhabi Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,20.0,R,13.0,,Collision,0.0,0.0,13.0,0 days 00:01:42.929000,0 days 00:01:42.807000,,2015,19,Abu Dhabi Grand Prix
