Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,5.0,,+1 Lap,0.0,52.0,5.0,0 days 00:01:40.074000,0 days 00:01:39.296000,0 days 00:01:39.277000,2014,16,Russian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,15.0,15,13.0,,+1 Lap,0.0,52.0,14.0,0 days 00:01:41.159000,0 days 00:01:40.536000,,2014,16,Russian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,16.0,16,14.0,,+1 Lap,0.0,52.0,15.0,0 days 00:01:40.766000,0 days 00:01:40.984000,,2014,16,Russian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,17.0,17,15.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:42.526000,0 days 00:01:41.397000,,2014,16,Russian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,18.0,18,21.0,,+1 Lap,0.0,52.0,20.0,0 days 00:01:43.205000,,,2014,16,Russian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,19.0,19,16.0,,+2 Laps,0.0,51.0,17.0,0 days 00:01:42.648000,,,2014,16,Russian Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,20.0,R,19.0,,Brakes,0.0,21.0,19.0,0 days 00:01:43.166000,,,2014,16,Russian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,21.0,R,20.0,,Suspension,0.0,9.0,21.0,0 days 00:01:43.649000,,,2014,16,Russian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:40:04.785000,Finished,25.0,56.0,2.0,0 days 00:01:37.196000,0 days 00:01:37.287000,0 days 00:01:36.443000,2014,17,United States Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:04.314000,Finished,18.0,56.0,1.0,0 days 00:01:38.303000,0 days 00:01:36.290000,0 days 00:01:36.067000,2014,17,United States Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,5.0,0 days 00:00:25.560000,Finished,15.0,56.0,5.0,0 days 00:01:38.814000,0 days 00:01:37.873000,0 days 00:01:37.244000,2014,17,United States Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,4.0,4,4.0,0 days 00:00:26.924000,Finished,12.0,56.0,4.0,0 days 00:01:37.877000,0 days 00:01:37.347000,0 days 00:01:37.205000,2014,17,United States Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,5.0,5,3.0,0 days 00:00:30.992000,Finished,10.0,56.0,3.0,0 days 00:01:38.249000,0 days 00:01:37.499000,0 days 00:01:36.906000,2014,17,United States Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,6.0,6,6.0,0 days 00:01:35.231000,Finished,8.0,56.0,6.0,0 days 00:01:38.349000,0 days 00:01:38.010000,0 days 00:01:37.610000,2014,17,United States Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,7.0,7,18.0,0 days 00:01:35.734000,Finished,6.0,56.0,17.0,0 days 00:01:39.621000,,,2014,17,United States Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,8.0,8,7.0,0 days 00:01:40.682000,Finished,4.0,56.0,8.0,0 days 00:01:38.557000,0 days 00:01:38.047000,0 days 00:01:37.706000,2014,17,United States Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,9.0,9,10.0,0 days 00:01:47.870000,Finished,2.0,56.0,11.0,0 days 00:01:38.608000,0 days 00:01:38.467000,,2014,17,United States Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,10.0,10,14.0,0 days 00:01:48.863000,Finished,1.0,56.0,15.0,0 days 00:01:39.250000,,,2014,17,United States Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,11.0,11,16.0,,+1 Lap,0.0,55.0,18.0,0 days 00:01:39.679000,,,2014,17,United States Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,12.0,12,12.0,,+1 Lap,0.0,55.0,7.0,0 days 00:01:38.574000,0 days 00:01:38.024000,0 days 00:01:37.655000,2014,17,United States Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,13.0,13,8.0,,+1 Lap,0.0,55.0,9.0,0 days 00:01:38.669000,0 days 00:01:38.263000,0 days 00:01:37.804000,2014,17,United States Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,14,15.0,,+1 Lap,0.0,55.0,16.0,0 days 00:01:39.555000,,,2014,17,United States Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,15.0,15,17.0,,+1 Lap,0.0,55.0,14.0,0 days 00:01:38.936000,0 days 00:01:38.699000,,2014,17,United States Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,16.0,R,13.0,,Engine,0.0,16.0,13.0,0 days 00:01:38.931000,0 days 00:01:38.598000,,2014,17,United States Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,17.0,R,11.0,,Collision damage,0.0,1.0,12.0,0 days 00:01:39.200000,0 days 00:01:38.554000,,2014,17,United States Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,18.0,R,9.0,,Collision,0.0,0.0,10.0,0 days 00:01:38.855000,0 days 00:01:38.378000,0 days 00:01:38.810000,2014,17,United States Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:30:02.555000,Finished,25.0,71.0,1.0,0 days 00:01:10.347000,0 days 00:01:10.303000,0 days 00:01:10.023000,2014,18,Brazilian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,0 days 00:00:01.457000,Finished,18.0,71.0,2.0,0 days 00:01:10.457000,0 days 00:01:10.712000,0 days 00:01:10.056000,2014,18,Brazilian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,3.0,3,3.0,0 days 00:00:41.031000,Finished,15.0,71.0,3.0,0 days 00:01:10.602000,0 days 00:01:10.343000,0 days 00:01:10.247000,2014,18,Brazilian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,4.0,4,5.0,0 days 00:00:48.658000,Finished,12.0,71.0,5.0,0 days 00:01:11.097000,0 days 00:01:11.127000,0 days 00:01:10.930000,2014,18,Brazilian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,5.0,5,6.0,0 days 00:00:51.420000,Finished,10.0,71.0,6.0,0 days 00:01:11.880000,0 days 00:01:11.129000,0 days 00:01:10.938000,2014,18,Brazilian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,6.0,6,8.0,0 days 00:01:01.906000,Finished,8.0,71.0,8.0,0 days 00:01:11.558000,0 days 00:01:11.215000,0 days 00:01:10.977000,2014,18,Brazilian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,7.0,7,10.0,0 days 00:01:03.730000,Finished,6.0,71.0,10.0,0 days 00:01:11.193000,0 days 00:01:11.188000,0 days 00:01:11.099000,2014,18,Brazilian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,12.0,0 days 00:01:03.934000,Finished,4.0,71.0,12.0,0 days 00:01:11.848000,0 days 00:01:11.976000,,2014,18,Brazilian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,9.0,9,7.0,0 days 00:01:10.085000,Finished,2.0,71.0,7.0,0 days 00:01:11.134000,0 days 00:01:11.211000,0 days 00:01:10.969000,2014,18,Brazilian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,10.0,10,4.0,,+1 Lap,1.0,70.0,4.0,0 days 00:01:10.832000,0 days 00:01:10.421000,0 days 00:01:10.305000,2014,18,Brazilian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,11.0,11,17.0,,+1 Lap,0.0,70.0,14.0,0 days 00:01:11.423000,,,2014,18,Brazilian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,16.0,,+1 Lap,0.0,70.0,18.0,0 days 00:01:12.233000,,,2014,18,Brazilian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,13,15.0,,+1 Lap,0.0,70.0,16.0,0 days 00:01:12.040000,,,2014,18,Brazilian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,14,11.0,,+1 Lap,0.0,70.0,11.0,0 days 00:01:11.520000,0 days 00:01:11.591000,,2014,18,Brazilian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,15.0,15,18.0,,+1 Lap,0.0,70.0,17.0,0 days 00:01:12.076000,,,2014,18,Brazilian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,16.0,16,13.0,,+1 Lap,0.0,70.0,13.0,0 days 00:01:11.943000,0 days 00:01:12.099000,,2014,18,Brazilian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,17.0,17,14.0,,+8 Laps,0.0,63.0,15.0,0 days 00:01:12.037000,,,2014,18,Brazilian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,18.0,R,9.0,,Suspension,0.0,39.0,9.0,0 days 00:01:11.593000,0 days 00:01:11.208000,0 days 00:01:11.075000,2014,18,Brazilian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:39:02.619000,Finished,50.0,55.0,2.0,0 days 00:01:41.207000,0 days 00:01:40.920000,0 days 00:01:40.866000,2014,19,Abu Dhabi Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,2.0,2,4.0,0 days 00:00:02.576000,Finished,36.0,55.0,4.0,0 days 00:01:41.475000,0 days 00:01:41.144000,0 days 00:01:41.119000,2014,19,Abu Dhabi Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,3.0,3,3.0,0 days 00:00:28.880000,Finished,30.0,55.0,3.0,0 days 00:01:42.346000,0 days 00:01:41.376000,0 days 00:01:41.025000,2014,19,Abu Dhabi Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,4.0,4,20.0,0 days 00:00:37.237000,Finished,24.0,55.0,,,,,2014,19,Abu Dhabi Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,5.0,5,6.0,0 days 00:01:00.334000,Finished,20.0,55.0,6.0,0 days 00:01:42.137000,0 days 00:01:41.875000,0 days 00:01:41.964000,2014,19,Abu Dhabi Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,12.0,0 days 00:01:02.148000,Finished,16.0,55.0,12.0,0 days 00:01:42.444000,0 days 00:01:42.384000,,2014,19,Abu Dhabi Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,11.0,0 days 00:01:11.060000,Finished,12.0,55.0,11.0,0 days 00:01:42.654000,0 days 00:01:42.239000,,2014,19,Abu Dhabi Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,8.0,8,19.0,0 days 00:01:12.045000,Finished,8.0,55.0,,,,,2014,19,Abu Dhabi Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,9.0,9,8.0,0 days 00:01:25.813000,Finished,4.0,55.0,8.0,0 days 00:01:42.467000,0 days 00:01:41.940000,0 days 00:01:42.866000,2014,19,Abu Dhabi Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,10.0,10,7.0,0 days 00:01:27.820000,Finished,2.0,55.0,7.0,0 days 00:01:42.439000,0 days 00:01:42.168000,0 days 00:01:42.236000,2014,19,Abu Dhabi Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,11.0,11,9.0,0 days 00:01:30.376000,Finished,0.0,55.0,9.0,0 days 00:01:42.104000,0 days 00:01:42.198000,,2014,19,Abu Dhabi Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,12.0,12,10.0,0 days 00:01:31.947000,Finished,0.0,55.0,10.0,0 days 00:01:42.413000,0 days 00:01:42.207000,,2014,19,Abu Dhabi Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,13.0,13,18.0,,+1 Lap,0.0,54.0,14.0,0 days 00:01:42.768000,,,2014,19,Abu Dhabi Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,14.0,14,1.0,,+1 Lap,0.0,54.0,1.0,0 days 00:01:41.308000,0 days 00:01:41.459000,0 days 00:01:40.480000,2014,19,Abu Dhabi Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,15.0,15,14.0,,+1 Lap,0.0,54.0,15.0,0 days 00:01:42.819000,,,2014,19,Abu Dhabi Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,16.0,16,13.0,,+1 Lap,0.0,54.0,13.0,0 days 00:01:42.746000,0 days 00:01:43.074000,,2014,19,Abu Dhabi Grand Prix
46,STE,stevens,Caterham,caterham,Will,Stevens,Will Stevens,17.0,17,17.0,,+1 Lap,0.0,54.0,18.0,0 days 00:01:45.095000,,,2014,19,Abu Dhabi Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,18.0,R,16.0,,Retired,0.0,42.0,17.0,0 days 00:01:44.540000,,,2014,19,Abu Dhabi Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,19.0,R,15.0,,Power Unit,0.0,26.0,16.0,0 days 00:01:42.860000,,,2014,19,Abu Dhabi Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,20.0,R,5.0,,Power Unit,0.0,14.0,5.0,0 days 00:01:42.302000,0 days 00:01:42.082000,0 days 00:01:41.908000,2014,19,Abu Dhabi Grand Prix
