Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,5.0,0 days 00:00:54.007000,Finished,15.0,71.0,5.0,0 days 00:01:18.148000,0 days 00:01:17.534000,0 days 00:01:17.238000,2017,18,Mexican Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,1.0,0 days 00:01:10.078000,Finished,12.0,71.0,1.0,0 days 00:01:17.665000,0 days 00:01:16.870000,0 days 00:01:16.488000,2017,18,Mexican Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,5.0,5,6.0,,+1 Lap,10.0,70.0,6.0,0 days 00:01:18.336000,0 days 00:01:17.827000,0 days 00:01:17.437000,2017,18,Mexican Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,6.0,6,11.0,,+1 Lap,8.0,70.0,12.0,0 days 00:01:18.902000,0 days 00:01:19.159000,,2017,18,Mexican Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,9.0,,+1 Lap,6.0,70.0,10.0,0 days 00:01:18.020000,0 days 00:01:17.868000,0 days 00:01:17.807000,2017,18,Mexican Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,8.0,8,14.0,,+1 Lap,4.0,70.0,18.0,0 days 00:01:19.443000,,,2017,18,Mexican Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,9.0,9,3.0,,+1 Lap,2.0,70.0,3.0,0 days 00:01:17.518000,0 days 00:01:17.035000,0 days 00:01:16.934000,2017,18,Mexican Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,10.0,10,18.0,,+1 Lap,1.0,70.0,14.0,0 days 00:01:17.710000,,,2017,18,Mexican Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,11.0,11,10.0,,+1 Lap,0.0,70.0,11.0,0 days 00:01:18.570000,0 days 00:01:18.099000,,2017,18,Mexican Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,19.0,,+1 Lap,0.0,70.0,15.0,0 days 00:01:18.578000,,,2017,18,Mexican Grand Prix
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,13.0,13,20.0,,+1 Lap,0.0,70.0,,,,,2017,18,Mexican Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,13.0,,+2 Laps,0.0,69.0,17.0,0 days 00:01:19.333000,,,2017,18,Mexican Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,15.0,15,15.0,,+2 Laps,0.0,69.0,19.0,0 days 00:01:19.473000,,,2017,18,Mexican Grand Prix
55,SAI,sainz,Renault,renault,Carlos,Sainz,Carlos Sainz,16.0,R,8.0,,Engine,0.0,59.0,9.0,0 days 00:01:18.405000,0 days 00:01:17.753000,0 days 00:01:17.794000,2017,18,Mexican Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,17.0,R,12.0,,Engine,0.0,55.0,16.0,0 days 00:01:19.176000,,,2017,18,Mexican Grand Prix
28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,Brendon Hartley,18.0,R,17.0,,Engine,0.0,30.0,13.0,0 days 00:01:18.683000,,,2017,18,Mexican Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,19.0,R,7.0,,Electrical,0.0,24.0,8.0,0 days 00:01:18.322000,0 days 00:01:17.792000,0 days 00:01:17.466000,2017,18,Mexican Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,20.0,R,16.0,,Engine,0.0,5.0,7.0,0 days 00:01:18.208000,0 days 00:01:17.631000,0 days 00:01:17.447000,2017,18,Mexican Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,1.0,1,2.0,0 days 01:31:26.262000,Finished,25.0,71.0,2.0,0 days 00:01:09.643000,0 days 00:01:08.494000,0 days 00:01:08.360000,2017,19,Brazilian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,1.0,0 days 00:00:02.762000,Finished,18.0,71.0,1.0,0 days 00:01:09.452000,0 days 00:01:08.638000,0 days 00:01:08.322000,2017,19,Brazilian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,3.0,0 days 00:00:04.600000,Finished,15.0,71.0,3.0,0 days 00:01:09.405000,0 days 00:01:09.116000,0 days 00:01:08.538000,2017,19,Brazilian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,4.0,4,20.0,0 days 00:00:05.468000,Finished,12.0,71.0,20.0,,,,2017,19,Brazilian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,5.0,5,4.0,0 days 00:00:32.940000,Finished,10.0,71.0,4.0,0 days 00:01:09.820000,0 days 00:01:09.050000,0 days 00:01:08.925000,2017,19,Brazilian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,6.0,6,14.0,0 days 00:00:48.691000,Finished,8.0,71.0,5.0,0 days 00:01:09.828000,0 days 00:01:09.533000,0 days 00:01:09.330000,2017,19,Brazilian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,7.0,7,9.0,0 days 00:01:08.882000,Finished,6.0,71.0,10.0,0 days 00:01:09.789000,0 days 00:01:09.612000,0 days 00:01:09.841000,2017,19,Brazilian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,8.0,8,6.0,0 days 00:01:09.363000,Finished,4.0,71.0,7.0,0 days 00:01:10.172000,0 days 00:01:09.593000,0 days 00:01:09.617000,2017,19,Brazilian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,9.0,9,5.0,0 days 00:01:09.500000,Finished,2.0,71.0,6.0,0 days 00:01:10.145000,0 days 00:01:09.760000,0 days 00:01:09.598000,2017,19,Brazilian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,10.0,10,7.0,,+1 Lap,1.0,70.0,8.0,0 days 00:01:10.078000,0 days 00:01:09.726000,0 days 00:01:09.703000,2017,19,Brazilian Grand Prix
55,SAI,sainz,Renault,renault,Carlos,Sainz,Carlos Sainz,11.0,11,8.0,,+1 Lap,0.0,70.0,9.0,0 days 00:01:10.227000,0 days 00:01:09.768000,0 days 00:01:09.805000,2017,19,Brazilian Grand Prix
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,12.0,12,19.0,,+1 Lap,0.0,70.0,17.0,0 days 00:01:10.686000,,,2017,19,Brazilian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,13.0,13,17.0,,+1 Lap,0.0,70.0,19.0,0 days 00:01:10.875000,,,2017,19,Brazilian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,15.0,,+1 Lap,0.0,70.0,16.0,0 days 00:01:10.678000,,,2017,19,Brazilian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,15.0,15,11.0,,+2 Laps,0.0,69.0,12.0,0 days 00:01:10.148000,0 days 00:01:09.879000,,2017,19,Brazilian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,16.0,16,16.0,,+2 Laps,0.0,69.0,18.0,0 days 00:01:10.776000,,,2017,19,Brazilian Grand Prix
28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,Brendon Hartley,17.0,R,18.0,,Engine,0.0,40.0,15.0,0 days 00:01:10.625000,,,2017,19,Brazilian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,18.0,R,10.0,,Accident,0.0,0.0,11.0,0 days 00:01:10.168000,0 days 00:01:09.830000,,2017,19,Brazilian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,19.0,R,12.0,,Accident,0.0,0.0,13.0,0 days 00:01:10.286000,0 days 00:01:10.116000,,2017,19,Brazilian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,20.0,R,13.0,,Accident,0.0,0.0,14.0,0 days 00:01:10.521000,0 days 00:01:10.154000,,2017,19,Brazilian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,1.0,1,1.0,0 days 01:34:14.062000,Finished,25.0,55.0,1.0,0 days 00:01:37.356000,0 days 00:01:36.822000,0 days 00:01:36.231000,2017,20,Abu Dhabi Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,0 days 00:00:03.899000,Finished,18.0,55.0,2.0,0 days 00:01:37.391000,0 days 00:01:36.742000,0 days 00:01:36.403000,2017,20,Abu Dhabi Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,3.0,0 days 00:00:19.330000,Finished,15.0,55.0,3.0,0 days 00:01:37.817000,0 days 00:01:37.023000,0 days 00:01:36.777000,2017,20,Abu Dhabi Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,5.0,0 days 00:00:45.386000,Finished,12.0,55.0,5.0,0 days 00:01:37.453000,0 days 00:01:37.302000,0 days 00:01:36.985000,2017,20,Abu Dhabi Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,5.0,5,6.0,0 days 00:00:46.269000,Finished,10.0,55.0,6.0,0 days 00:01:38.021000,0 days 00:01:37.777000,0 days 00:01:37.328000,2017,20,Abu Dhabi Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,7.0,0 days 00:01:25.713000,Finished,8.0,55.0,7.0,0 days 00:01:38.781000,0 days 00:01:38.138000,0 days 00:01:38.282000,2017,20,Abu Dhabi Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,8.0,0 days 00:01:32.062000,Finished,6.0,55.0,8.0,0 days 00:01:38.601000,0 days 00:01:38.359000,0 days 00:01:38.374000,2017,20,Abu Dhabi Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,8.0,8,9.0,0 days 00:01:38.911000,Finished,4.0,55.0,9.0,0 days 00:01:38.896000,0 days 00:01:38.392000,0 days 00:01:38.397000,2017,20,Abu Dhabi Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,9.0,9,11.0,,+1 Lap,2.0,54.0,11.0,0 days 00:01:38.820000,0 days 00:01:38.636000,,2017,20,Abu Dhabi Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,10.0,10,10.0,,+1 Lap,1.0,54.0,10.0,0 days 00:01:38.629000,0 days 00:01:38.565000,0 days 00:01:38.550000,2017,20,Abu Dhabi Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,11.0,11,16.0,,+1 Lap,0.0,54.0,16.0,0 days 00:01:39.516000,,,2017,20,Abu Dhabi Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,13.0,,+1 Lap,0.0,54.0,13.0,0 days 00:01:38.777000,0 days 00:01:38.808000,,2017,20,Abu Dhabi Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,13.0,13,14.0,,+1 Lap,0.0,54.0,14.0,0 days 00:01:39.395000,0 days 00:01:39.298000,,2017,20,Abu Dhabi Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,18.0,,+1 Lap,0.0,54.0,18.0,0 days 00:01:39.930000,,,2017,20,Abu Dhabi Grand Prix
28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,Brendon Hartley,15.0,15,20.0,,+1 Lap,0.0,54.0,20.0,0 days 00:01:40.471000,,,2017,20,Abu Dhabi Grand Prix
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,16.0,16,17.0,,+1 Lap,0.0,54.0,17.0,0 days 00:01:39.724000,,,2017,20,Abu Dhabi Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,17.0,17,19.0,,+1 Lap,0.0,54.0,19.0,0 days 00:01:39.994000,,,2017,20,Abu Dhabi Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,18.0,18,15.0,,+1 Lap,0.0,54.0,15.0,0 days 00:01:39.503000,0 days 00:01:39.646000,,2017,20,Abu Dhabi Grand Prix
55,SAI,sainz,Renault,renault,Carlos,Sainz,Carlos Sainz,19.0,R,12.0,,Wheel,0.0,31.0,12.0,0 days 00:01:38.810000,0 days 00:01:38.725000,,2017,20,Abu Dhabi Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,20.0,R,4.0,,Hydraulics,0.0,20.0,4.0,0 days 00:01:38.016000,0 days 00:01:37.583000,0 days 00:01:36.959000,2017,20,Abu Dhabi Grand Prix
