Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,16.0,16,10.0,,+1 Lap,0.0,70.0,10.0,0 days 00:01:20.457000,0 days 00:01:20.169000,0 days 00:01:20.378000,2016,19,Mexican Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,17.0,17,14.0,,+1 Lap,0.0,70.0,14.0,0 days 00:01:21.254000,0 days 00:01:21.131000,,2016,19,Mexican Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,18.0,18,18.0,,+1 Lap,0.0,70.0,18.0,0 days 00:01:21.454000,,,2016,19,Mexican Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,19.0,19,17.0,,+1 Lap,0.0,70.0,17.0,0 days 00:01:21.401000,,,2016,19,Mexican Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,20.0,20,22.0,,+1 Lap,0.0,70.0,21.0,0 days 00:01:21.916000,,,2016,19,Mexican Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,21.0,21,20.0,,+2 Laps,0.0,69.0,20.0,0 days 00:01:21.881000,,,2016,19,Mexican Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,22.0,R,16.0,,Collision,0.0,0.0,16.0,0 days 00:01:21.363000,0 days 00:01:21.785000,,2016,19,Mexican Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 03:01:01.335000,Finished,25.0,71.0,1.0,0 days 00:01:11.511000,0 days 00:01:11.238000,0 days 00:01:10.736000,2016,20,Brazilian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:11.455000,Finished,18.0,71.0,2.0,0 days 00:01:11.815000,0 days 00:01:11.373000,0 days 00:01:10.838000,2016,20,Brazilian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,3.0,3,4.0,0 days 00:00:21.481000,Finished,15.0,71.0,4.0,0 days 00:01:11.957000,0 days 00:01:11.834000,0 days 00:01:11.485000,2016,20,Brazilian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,4.0,4,9.0,0 days 00:00:25.346000,Finished,12.0,71.0,9.0,0 days 00:01:12.684000,0 days 00:01:12.331000,0 days 00:01:12.165000,2016,20,Brazilian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,5.0,5,5.0,0 days 00:00:26.334000,Finished,10.0,71.0,5.0,0 days 00:01:12.159000,0 days 00:01:12.010000,0 days 00:01:11.495000,2016,20,Brazilian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,6.0,6,15.0,0 days 00:00:29.160000,Finished,8.0,71.0,15.0,0 days 00:01:12.950000,0 days 00:01:12.920000,,2016,20,Brazilian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,8.0,0 days 00:00:29.827000,Finished,6.0,71.0,8.0,0 days 00:01:12.428000,0 days 00:01:12.360000,0 days 00:01:12.104000,2016,20,Brazilian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,8.0,8,6.0,0 days 00:00:30.486000,Finished,4.0,71.0,6.0,0 days 00:01:12.409000,0 days 00:01:12.047000,0 days 00:01:11.540000,2016,20,Brazilian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,9.0,9,21.0,0 days 00:00:42.620000,Finished,2.0,71.0,22.0,0 days 00:01:13.681000,,,2016,20,Brazilian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,10.0,10,10.0,0 days 00:00:44.432000,Finished,1.0,71.0,10.0,0 days 00:01:12.700000,0 days 00:01:12.312000,0 days 00:01:12.266000,2016,20,Brazilian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,11.0,11,11.0,0 days 00:00:45.292000,Finished,0.0,71.0,11.0,0 days 00:01:12.680000,0 days 00:01:12.420000,,2016,20,Brazilian Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,12.0,12,22.0,0 days 00:00:45.809000,Finished,0.0,71.0,20.0,0 days 00:01:13.432000,,,2016,20,Brazilian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,13.0,13,14.0,0 days 00:00:51.192000,Finished,0.0,71.0,14.0,0 days 00:01:13.071000,0 days 00:01:12.726000,,2016,20,Brazilian Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,14.0,14,18.0,0 days 00:00:51.555000,Finished,0.0,71.0,18.0,0 days 00:01:13.410000,,,2016,20,Brazilian Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,15.0,15,19.0,0 days 00:01:00.498000,Finished,0.0,71.0,19.0,0 days 00:01:13.427000,,,2016,20,Brazilian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,16.0,16,17.0,0 days 00:01:21.994000,Finished,0.0,71.0,17.0,0 days 00:01:13.276000,,,2016,20,Brazilian Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,17.0,R,12.0,,Retired,0.0,60.0,12.0,0 days 00:01:13.052000,0 days 00:01:12.431000,,2016,20,Brazilian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,18.0,R,13.0,,Collision,0.0,46.0,13.0,0 days 00:01:12.432000,0 days 00:01:12.521000,,2016,20,Brazilian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,19.0,R,16.0,,Collision damage,0.0,20.0,16.0,0 days 00:01:13.259000,0 days 00:01:13.258000,,2016,20,Brazilian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,20.0,R,3.0,,Collision,0.0,19.0,3.0,0 days 00:01:12.100000,0 days 00:01:12.301000,0 days 00:01:11.404000,2016,20,Brazilian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,21.0,R,20.0,,Collision,0.0,11.0,21.0,0 days 00:01:13.623000,,,2016,20,Brazilian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,22.0,W,7.0,,Withdrew,0.0,0.0,7.0,0 days 00:01:12.893000,0 days 00:01:12.343000,0 days 00:01:11.937000,2016,20,Brazilian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:38:04.013000,Finished,25.0,55.0,1.0,0 days 00:01:39.487000,0 days 00:01:39.382000,0 days 00:01:38.755000,2016,21,Abu Dhabi Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:00.439000,Finished,18.0,55.0,2.0,0 days 00:01:40.511000,0 days 00:01:39.490000,0 days 00:01:39.058000,2016,21,Abu Dhabi Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,5.0,0 days 00:00:00.843000,Finished,15.0,55.0,5.0,0 days 00:01:40.341000,0 days 00:01:40.034000,0 days 00:01:39.661000,2016,21,Abu Dhabi Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,4.0,4,6.0,0 days 00:00:01.685000,Finished,12.0,55.0,6.0,0 days 00:01:40.424000,0 days 00:01:39.903000,0 days 00:01:39.818000,2016,21,Abu Dhabi Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,5.0,5,3.0,0 days 00:00:05.315000,Finished,10.0,55.0,3.0,0 days 00:01:41.002000,0 days 00:01:40.429000,0 days 00:01:39.589000,2016,21,Abu Dhabi Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,6.0,6,4.0,0 days 00:00:18.816000,Finished,8.0,55.0,4.0,0 days 00:01:40.338000,0 days 00:01:39.629000,0 days 00:01:39.604000,2016,21,Abu Dhabi Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,7.0,0 days 00:00:50.114000,Finished,6.0,55.0,7.0,0 days 00:01:41,0 days 00:01:40.709000,0 days 00:01:40.501000,2016,21,Abu Dhabi Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,8.0,0 days 00:00:58.776000,Finished,4.0,55.0,8.0,0 days 00:01:40.864000,0 days 00:01:40.743000,0 days 00:01:40.519000,2016,21,Abu Dhabi Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,10.0,0 days 00:00:59.436000,Finished,2.0,55.0,10.0,0 days 00:01:41.157000,0 days 00:01:40.858000,0 days 00:01:41.213000,2016,21,Abu Dhabi Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,10.0,10,9.0,0 days 00:00:59.896000,Finished,1.0,55.0,9.0,0 days 00:01:41.616000,0 days 00:01:41.044000,0 days 00:01:41.106000,2016,21,Abu Dhabi Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,11.0,11,14.0,0 days 00:01:16.777000,Finished,0.0,55.0,14.0,0 days 00:01:41.467000,0 days 00:01:41.564000,,2016,21,Abu Dhabi Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,12.0,12,13.0,0 days 00:01:35.113000,Finished,0.0,55.0,13.0,0 days 00:01:41.639000,0 days 00:01:41.480000,,2016,21,Abu Dhabi Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,13.0,13,20.0,,+1 Lap,0.0,54.0,20.0,0 days 00:01:42.286000,,,2016,21,Abu Dhabi Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,16.0,,+1 Lap,0.0,54.0,16.0,0 days 00:01:41.886000,0 days 00:01:41.995000,,2016,21,Abu Dhabi Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,15,22.0,,+1 Lap,0.0,54.0,22.0,0 days 00:01:42.637000,,,2016,21,Abu Dhabi Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,16.0,16,19.0,,+1 Lap,0.0,54.0,19.0,0 days 00:01:42.247000,,,2016,21,Abu Dhabi Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,17.0,17,15.0,,+1 Lap,0.0,54.0,15.0,0 days 00:01:41.775000,0 days 00:01:41.820000,,2016,21,Abu Dhabi Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,18.0,R,21.0,,Collision damage,0.0,41.0,21.0,0 days 00:01:42.393000,,,2016,21,Abu Dhabi Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,19.0,R,17.0,,Gearbox,0.0,14.0,17.0,0 days 00:01:42.003000,,,2016,21,Abu Dhabi Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,20.0,R,12.0,,Suspension,0.0,12.0,12.0,0 days 00:01:41.158000,0 days 00:01:41.272000,,2016,21,Abu Dhabi Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,21.0,R,11.0,,Suspension,0.0,6.0,11.0,0 days 00:01:41.192000,0 days 00:01:41.084000,,2016,21,Abu Dhabi Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,22.0,R,18.0,,Suspension,0.0,5.0,18.0,0 days 00:01:42.142000,,,2016,21,Abu Dhabi Grand Prix
